order_id,customer_id,product_id,order_date,delivered_date,quantity,payment_method,region,total_amount,shipping_cost,profit_margin
O122136,C12944,P234939,2024-10-24,2024-10-29,1,Credit Card,North,111.55,7.21,37.41
O122137,C16141,P246030,024-7/-16,024-7/-19,1,PayPal,Central,62.8,6.56,12.28
O122138,C16255,P208594,24-/2-3/,24-/2-8/,1,Credit Card,West,681.7,10.9,70.9
O122139,C17580,P208475,2024-10-15,2024-10-22,2,COD,East,151.58,7.33,38.14
O122140,C11923,P222499,2024-10-21,2024-10-25,1,COD,North,87.71,7.14,3.39
O122141,C10316,P241200,2023-12-22,2023-12-27,2,Credit Card,Central,190.6,8.6,58.11
O122142,C11888,P228838,024-5/-16,024-5/-19,3,COD,Central,28.95,6.03,7.0
O122143,C15264,P230447,2023-11-12,2023-11-15,1,Debit Card,North,15.44,2.49,1.83
O122144,C12715,P237424,024-1/-27,024-1/-31,4,Credit Card,West,22.21,4.5,4.38
O122145,C14785,P210387,024-9/-12,024-9/-16,1,Credit Card,West,22.88,4.71,5.59
O122146,C11881,P241660,2024-10-28,2024-10-31,2,PayPal,North,15.32,4.13,-2.9
O122147,C17815,P202670,024-7/-11,024-7/-14,1,UPI,North,4.38,2.81,-1.06
O122148,C16049,P204360,025-4/-13,025-4/-17,1,COD,North,42.44,5.52,9.33
O122149,C13898,P235316,023-1/-7/,2023-11-13,1,UPI,West,49.73,7.35,12.54
O122150,C14113,P218710,24-/2-1/,24-/2-7/,1,Debit Card,East,23.38,4.15,5.2
O122151,C17518,P239814,25-/2-3/,025-3/-11,1,Debit Card,East,1.94,1.9,-1.74
O122152,C11178,P234974,25-/2-1/,25-/2-6/,2,COD,East,350.48,8.52,33.54
O122153,C13855,P205179,2023-11-16,2023-11-22,1,UPI,East,25.19,6.95,3.13
O122154,C15625,P215676,025-2/-11,025-2/-15,1,COD,West,99.07,5.9,5.99
O122155,C14873,P225063,2023-12-31,24-/2-5/,3,PayPal,West,59.26,4.97,21.7
O122156,C14455,P249616,2023-12-20,2023-12-24,1,Credit Card,North,114.01,5.56,26.36
O122157,C10331,P205475,024-2/-17,024-2/-23,1,Debit Card,East,2.11,2.02,-1.85
O122158,C16037,P209681,024-1/-24,024-1/-30,2,Credit Card,Central,265.36,9.78,64.52
O122159,C10527,P206965,24-/2-2/,24-/2-7/,1,COD,South,56.46,5.46,19.95
O122160,C12059,P233566,024-5/-12,024-5/-17,4,Debit Card,South,454.88,7.6,128.86
O122161,C11098,P227874,024-6/-19,024-6/-24,3,COD,East,2175.18,12.87,248.15
O122162,C10211,P236123,24-/2-4/,024-1/-10,1,Credit Card,South,24.98,3.12,8.12
O122163,C11714,P220313,025-7/-16,025-7/-19,1,COD,Central,193.48,8.58,45.59
O122164,C12688,P245317,025-6/-16,025-6/-20,1,COD,West,57.67,6.13,19.82
O122165,C12330,P200859,025-3/-31,25-/2-5/,1,Credit Card,South,252.28,8.87,21.4
O122166,C13266,P224939,024-8/-17,024-8/-20,1,PayPal,Central,100.6,5.38,6.69
O122167,C16923,P247102,2024-12-23,2024-12-29,3,Debit Card,North,273.84,8.18,24.68
O122168,C15149,P214318,024-7/-20,024-7/-27,1,Credit Card,South,59.22,6.65,17.04
O122169,C11032,P240456,025-2/-16,025-2/-21,1,COD,South,30.75,4.74,6.02
O122170,C11332,P210337,025-4/-15,025-4/-22,1,PayPal,North,161.31,8.11,37.06
O122171,C17612,P211023,024-6/-19,024-6/-25,4,Credit Card,West,538.32,8.6,142.13
O122172,C15429,P212870,024-1/-16,024-1/-20,1,Wallet,South,91.84,7.45,20.1
O122173,C16820,P237790,2023-10-24,2023-10-27,1,Debit Card,North,45.3,6.85,9.0
O122174,C16848,P240352,25-/2-4/,25-/2-8/,1,Debit Card,West,206.57,8.4,16.39
O122175,C16569,P239170,25-/2-5/,25-/2-8/,1,UPI,North,264.7,6.14,67.98
O122176,C11840,P225491,2024-11-20,2024-11-26,2,Debit Card,East,43.07,5.76,7.16
O122177,C15891,P247620,024-2/-22,024-2/-26,1,Debit Card,North,17.57,3.34,-1.93
O122178,C15823,P214274,024-2/-11,024-2/-19,1,PayPal,East,378.97,9.56,35.92
O122179,C14686,P218158,24-/2-7/,024-3/-10,1,Debit Card,North,3.27,2.99,-1.68
O122180,C15810,P219749,024-7/-12,024-7/-18,3,Debit Card,South,388.59,10.49,36.14
O122181,C12138,P224398,024-0/-5/,024-0/-9/,1,Debit Card,West,81.2,6.26,22.16
O122182,C14551,P215970,024-5/-27,24-/2-2/,1,Debit Card,North,136.54,6.35,10.03
O122183,C14091,P230135,25-/2-7/,025-9/-12,1,UPI,East,11.73,4.06,-3.12
O122184,C10443,P208342,024-6/-20,024-6/-27,1,Credit Card,East,18.6,4.63,0.95
O122185,C17894,P246560,24-/2-2/,24-/2-6/,1,COD,West,41.04,4.39,7.1
O122186,C14174,P240193,023-2/-7/,2023-12-13,2,Debit Card,East,543.01,11.36,140.68
O122187,C11498,P211412,024-9/-21,024-9/-24,1,Debit Card,North,14.0,4.5,1.8
O122188,C10926,P235789,023-1/-2/,023-1/-8/,1,UPI,North,553.62,9.25,57.18
O122189,C16246,P237005,023-1/-4/,023-1/-9/,1,COD,South,261.57,8.27,23.12
O122190,C10622,P239162,24-/2-8/,024-3/-11,1,Debit Card,North,8.68,2.56,0.91
O122191,C11479,P215293,024-9/-21,024-9/-25,1,Credit Card,North,32.27,5.79,5.5
O122192,C13037,P213194,025-4/-16,025-4/-21,1,UPI,East,85.08,6.24,19.28
O122193,C13385,P247747,25-/2-8/,025-8/-13,1,COD,East,200.23,7.4,62.68
O122194,C13318,P225646,024-0/-3/,024-0/-9/,1,Credit Card,West,149.78,6.53,11.44
O122195,C10233,P228765,023-1/-9/,2023-11-14,1,Debit Card,South,14.96,4.33,-3.13
O122196,C11617,P217144,024-4/-15,024-4/-21,1,Credit Card,East,16.4,3.24,-1.93
O122197,C12691,P237219,25-/2-3/,25-/2-6/,1,Debit Card,North,27.12,4.85,7.35
O122198,C12030,P237395,024-9/-15,024-9/-21,1,PayPal,West,91.11,6.65,18.86
O122199,C17402,P235507,24-/2-8/,024-1/-12,2,PayPal,Central,80.98,5.82,30.62
O122200,C16933,P242977,025-8/-15,025-8/-20,4,Credit Card,South,809.88,10.28,216.49
O122201,C10386,P221932,2023-11-14,2023-11-21,5,Credit Card,East,1620.9,10.84,475.43
O122202,C16990,P239559,25-/2-9/,025-7/-15,2,Credit Card,South,761.56,10.4,218.07
O122203,C11634,P224300,025-6/-20,025-6/-23,1,Credit Card,Central,6.77,3.64,-0.93
O122204,C14133,P223229,024-5/-14,024-5/-18,1,Debit Card,North,29.03,4.81,8.25
O122205,C11184,P206867,023-0/-5/,2023-10-12,1,Credit Card,East,40.18,6.4,9.67
O122206,C15581,P209108,025-6/-10,025-6/-14,1,Debit Card,Central,780.82,10.08,83.62
O122207,C11967,P230783,24-/2-1/,24-/2-7/,1,PayPal,South,70.04,5.21,3.19
O122208,C15568,P203943,25-/2-1/,25-/2-5/,1,Debit Card,South,302.8,8.67,82.17
O122209,C17284,P215523,024-2/-14,024-2/-18,1,UPI,South,126.38,7.06,8.11
O122210,C10240,P236228,024-2/-23,024-2/-29,2,PayPal,South,40.49,6.84,11.38
O122211,C15145,P201492,025-4/-16,025-4/-21,1,COD,East,114.44,7.56,26.77
O122212,C15767,P236389,024-8/-29,24-/2-4/,1,COD,South,259.78,8.46,64.28
O122213,C10561,P208918,025-4/-17,025-4/-21,3,COD,South,1737.3,10.07,198.41
O122214,C11999,P246610,24-/2-2/,24-/2-7/,3,Credit Card,East,105.14,5.83,2.58
O122215,C14901,P245821,024-1/-18,024-1/-21,1,Debit Card,North,553.17,10.12,56.26
O122216,C11929,P226185,2023-10-14,2023-10-19,1,Credit Card,Central,6.45,2.78,-2.26
O122217,C16441,P221402,24-/2-5/,024-8/-10,1,COD,South,114.04,8.79,4.89
O122218,C14900,P229324,24-/2-8/,024-5/-14,1,Debit Card,South,26.64,4.83,3.16
O122219,C16297,P229576,2024-12-23,2024-12-28,1,Credit Card,East,1.88,1.08,-0.93
O122220,C12779,P231760,025-3/-15,025-3/-21,1,Credit Card,East,31.0,5.68,-3.2
O122221,C11675,P223134,025-4/-28,25-/2-4/,1,Credit Card,South,8.3,4.94,-4.28
O122222,C12515,P221225,023-9/-19,023-9/-23,1,Credit Card,West,45.28,5.06,-1.44
O122223,C16192,P209131,2024-10-23,2024-10-26,1,Debit Card,Central,175.38,8.89,40.22
O122224,C11677,P249239,024-6/-19,024-6/-24,1,Credit Card,North,78.32,6.64,28.6
O122225,C14141,P230505,024-9/-28,024-0/-2/,2,UPI,South,89.62,5.71,34.62
O122226,C13746,P249714,025-6/-28,25-/2-4/,1,Credit Card,South,12.53,3.76,-2.76
O122227,C13356,P201268,025-7/-21,025-7/-25,1,PayPal,South,6.68,0.93,1.74
O122228,C16923,P242450,24-/2-8/,024-7/-14,2,UPI,West,13.97,5.91,-0.32
O122229,C11651,P205561,024-8/-18,024-8/-23,1,COD,North,55.65,6.12,10.58
O122230,C14177,P229113,24-/2-8/,024-8/-11,2,Debit Card,North,7.2,0.96,2.28
O122231,C17211,P211271,25-/2-9/,025-7/-13,1,Debit Card,South,14.7,5.49,-4.31
O122232,C17873,P237422,023-9/-28,023-0/-3/,1,Credit Card,Central,42.59,4.1,10.81
O122233,C13841,P207512,24-/2-7/,024-4/-13,3,Credit Card,East,26.11,3.48,5.66
O122234,C17098,P202800,025-3/-13,025-3/-17,1,Credit Card,West,22.74,5.13,-3.31
O122235,C16416,P231620,2023-10-14,2023-10-18,2,Credit Card,West,90.76,6.9,33.94
O122236,C12441,P221422,24-/2-7/,024-5/-11,1,COD,South,23.96,4.58,2.13
O122237,C15905,P242217,2023-11-21,2023-11-26,1,Wallet,East,5.18,2.38,-0.31
O122238,C14885,P230845,025-2/-27,25-/2-2/,1,COD,North,7.29,0.91,2.01
O122239,C10594,P229361,023-9/-20,023-9/-26,1,Credit Card,West,292.38,7.79,27.3
O122240,C16201,P212764,023-9/-17,023-9/-21,1,Credit Card,Central,892.94,12.99,94.16
O122241,C12612,P221164,024-1/-21,024-1/-25,1,COD,South,23.52,5.33,4.08
O122242,C14096,P243379,2024-11-14,2024-11-18,1,Debit Card,North,24.48,4.13,5.66
O122243,C16359,P201143,25-/2-2/,25-/2-6/,1,Credit Card,South,21.94,4.25,3.43
O122244,C17484,P229213,25-/2-8/,025-4/-13,2,Credit Card,Central,42.48,5.6,11.39
O122245,C17395,P206703,024-8/-27,024-8/-31,1,Debit Card,West,39.19,4.25,6.72
O122246,C11496,P228850,024-2/-21,024-2/-26,1,UPI,East,164.79,7.67,38.47
O122247,C13555,P244125,025-2/-15,025-2/-18,1,Credit Card,Central,4.52,2.27,-1.91
O122248,C14861,P210806,2023-12-13,2023-12-18,1,COD,North,11.85,2.78,0.54
O122249,C14766,P249899,025-6/-13,025-6/-19,1,Credit Card,West,276.5,8.68,24.5
O122250,C13358,P207094,025-6/-13,025-6/-20,1,Debit Card,East,17.92,4.27,2.0
O122251,C16654,P216158,2024-12-12,2024-12-17,1,Credit Card,West,53.75,5.4,13.41
O122252,C11601,P248987,2023-12-26,2023-12-29,1,Debit Card,North,18.1,4.69,-3.24
O122253,C10914,P227209,024-2/-2/,024-2/-5/,1,COD,Central,78.88,6.15,21.46
O122254,C11844,P213763,25-/2-5/,025-6/-13,1,COD,East,535.19,9.84,140.01
O122255,C11995,P236256,024-1/-18,024-1/-22,1,Debit Card,West,89.75,7.81,19.12
O122256,C17625,P212217,24-/2-1/,24-/2-4/,4,Credit Card,North,127.13,7.35,37.15
O122257,C10094,P242105,024-4/-19,024-4/-23,1,Credit Card,West,30.17,4.85,4.2
O122258,C10492,P234872,025-3/-29,25-/2-5/,1,Credit Card,West,68.92,5.62,18.5
O122259,C16908,P220240,25-/2-6/,025-7/-10,1,Debit Card,West,35.54,5.14,7.3
O122260,C13069,P237887,024-3/-18,024-3/-23,2,Credit Card,East,12.44,2.55,-1.55
O122261,C10149,P213510,24-/2-4/,24-/2-7/,1,Debit Card,North,76.05,5.54,15.75
O122262,C11046,P201808,25-/2-9/,025-8/-13,1,Wallet,South,44.41,5.28,8.04
O122263,C12803,P221864,2024-12-28,25-/2-4/,3,Credit Card,East,232.56,8.82,84.2
O122264,C15334,P200409,24-/2-8/,024-6/-12,1,Credit Card,South,17.62,5.37,0.8
O122265,C10398,P200645,025-5/-19,025-5/-25,1,PayPal,West,25.06,4.56,4.21
O122266,C16553,P217935,25-/2-4/,25-/2-9/,1,Debit Card,South,9.22,2.16,1.53
O122267,C16274,P213926,024-5/-11,024-5/-17,2,Debit Card,East,15.22,4.6,2.25
O122268,C14950,P201113,24-/2-6/,024-8/-13,2,Credit Card,East,96.66,6.84,20.22
O122269,C16291,P249213,2024-12-27,25-/2-2/,1,Credit Card,South,76.08,8.33,14.49
O122270,C14476,P225811,023-2/-2/,2023-12-11,1,Debit Card,East,21.64,5.58,3.08
O122271,C17276,P204592,024-5/-17,024-5/-22,4,Credit Card,South,187.81,7.52,58.21
O122272,C10551,P247159,024-9/-14,024-9/-19,1,COD,East,451.73,8.02,46.19
O122273,C17288,P224552,024-9/-17,024-9/-20,1,COD,Central,8.64,3.32,-0.3
O122274,C10294,P219744,2024-11-18,2024-11-23,3,Credit Card,East,134.26,8.93,31.35
O122275,C11143,P222046,024-6/-25,24-/2-2/,1,Credit Card,East,6.05,2.49,-2.01
O122276,C10455,P224454,025-3/-14,025-3/-21,1,PayPal,East,23.91,4.9,4.66
O122277,C11553,P215829,024-1/-3/,024-1/-7/,1,UPI,West,16.43,3.34,2.41
O122278,C10168,P242372,24-/2-5/,24-/2-9/,3,Credit Card,North,11.91,3.54,-2.59
O122279,C14805,P242693,024-8/-12,024-8/-17,1,Credit Card,West,3.37,1.64,-0.29
O122280,C11946,P223084,25-/2-6/,025-6/-12,1,Credit Card,East,72.2,7.88,13.78
O122281,C16115,P236398,025-8/-19,025-8/-23,1,Debit Card,North,130.7,6.27,32.94
O122282,C17310,P231683,025-5/-30,25-/2-5/,3,Credit Card,East,76.56,7.48,23.14
O122283,C16180,P232477,024-9/-21,024-9/-26,1,Credit Card,South,28.71,5.77,5.71
O122284,C15817,P203869,024-4/-11,024-4/-16,5,Credit Card,South,28.25,6.65,4.65
O122285,C15380,P205200,2023-11-14,2023-11-18,1,Wallet,South,337.05,9.66,30.79
O122286,C16374,P243451,024-5/-22,024-5/-26,1,Debit Card,West,19.63,4.5,1.39
O122287,C10253,P202039,2024-11-10,2024-11-16,1,UPI,East,68.9,5.33,22.23
O122288,C12376,P213079,25-/2-6/,025-5/-11,1,Debit Card,West,10.46,1.81,1.85
O122289,C11320,P223838,2024-10-27,2024-10-31,5,Credit Card,West,541.4,9.07,180.42
O122290,C17123,P234075,023-2/-3/,023-2/-7/,1,Credit Card,South,2.77,2.99,-1.88
O122291,C16153,P206634,025-6/-26,025-6/-29,1,Debit Card,North,29.57,5.6,4.75
O122292,C16589,P201724,24-/2-6/,024-5/-12,3,COD,East,786.69,9.13,211.14
O122293,C17065,P222054,2023-10-11,2023-10-16,1,Credit Card,South,135.43,9.24,28.68
O122294,C12883,P237458,024-3/-20,024-3/-25,1,Debit Card,South,30.78,4.83,5.94
O122295,C17397,P202455,25-/2-9/,025-2/-16,1,UPI,West,2.51,1.58,-1.38
O122296,C13607,P247430,25-/2-9/,025-9/-13,1,COD,Central,20.85,4.31,4.03
O122297,C12125,P207092,2023-11-18,2023-11-22,1,Debit Card,South,40.27,3.75,10.34
O122298,C13496,P226612,2024-10-18,2024-10-22,1,Credit Card,South,224.5,8.04,18.9
O122299,C12240,P240456,024-8/-11,024-8/-16,1,UPI,East,38.47,4.7,6.07
O122300,C10400,P242773,025-4/-13,025-4/-18,3,Credit Card,South,108.96,8.21,22.3
O122301,C12156,P231102,25-/2-3/,25-/2-7/,1,Debit Card,South,1189.76,10.42,132.35
O122302,C16935,P203061,25-/2-5/,25-/2-9/,1,Debit Card,South,45.16,6.29,-2.68
O122303,C16042,P232001,2023-11-20,2023-11-25,1,Debit Card,North,50.72,5.55,14.74
O122304,C16406,P210586,2023-11-26,023-2/-1/,1,Credit Card,South,14.64,4.54,1.32
O122305,C12376,P228943,025-7/-15,025-7/-18,1,Credit Card,Central,84.97,6.77,27.22
O122306,C10362,P209476,2023-10-31,023-1/-5/,1,Debit Card,South,40.24,5.83,6.24
O122307,C13938,P224971,24-/2-2/,24-/2-5/,1,Credit Card,North,14.14,5.38,0.98
O122308,C17545,P203763,025-5/-19,025-5/-23,1,Debit Card,South,3.52,3.77,-3.49
O122309,C13851,P245209,024-3/-12,024-3/-16,1,Wallet,West,71.34,7.18,14.22
O122310,C13412,P224078,025-6/-28,25-/2-3/,1,Debit Card,North,6.81,2.95,0.11
O122311,C12306,P235656,024-9/-14,024-9/-17,3,Credit Card,Central,10.05,4.06,-0.04
O122312,C15454,P209914,024-1/-23,024-1/-28,4,Debit Card,East,19.76,4.4,2.52
O122313,C10084,P204006,023-9/-26,023-0/-1/,1,Credit Card,East,6.53,3.58,-3.06
O122314,C15641,P217470,2023-10-22,2023-10-27,1,Debit Card,South,790.64,9.01,85.87
O122315,C11824,P206499,2023-11-18,2023-11-23,1,Wallet,South,46.59,7.12,6.86
O122316,C13885,P234072,24-/2-8/,024-2/-15,1,Wallet,East,348.44,9.31,32.5
O122317,C17738,P211304,024-4/-30,24-/2-4/,1,Debit Card,Central,31.95,4.33,8.45
O122318,C10307,P230235,024-7/-29,24-/2-3/,1,COD,East,11.6,3.74,-2.81
O122319,C14357,P222894,2023-12-14,2023-12-19,1,Credit Card,East,119.06,8.96,24.38
O122320,C11921,P217398,025-8/-10,025-8/-14,1,Credit Card,North,16.6,5.01,1.63
O122321,C16940,P245332,025-3/-12,025-3/-16,1,Credit Card,North,11.57,3.43,0.62
O122322,C10630,P224796,24-/2-4/,24-/2-7/,1,Credit Card,North,321.42,8.45,30.12
O122323,C14775,P211997,2024-10-27,2024-10-31,1,UPI,South,61.34,5.98,15.49
O122324,C14960,P230780,024-4/-26,024-4/-30,1,Debit Card,Central,5.01,1.04,0.71
O122325,C17868,P242086,024-2/-18,024-2/-22,2,Debit Card,North,10.26,5.85,-1.23
O122326,C17619,P227832,024-3/-10,024-3/-13,3,Credit Card,North,52.02,4.27,16.54
O122327,C17418,P226506,024-7/-13,024-7/-18,3,UPI,South,284.34,8.44,91.08
O122328,C12371,P243082,2023-10-22,2023-10-26,1,Credit Card,South,297.55,9.47,26.24
O122329,C17068,P208664,2023-10-25,2023-10-29,1,Credit Card,West,33.03,4.52,7.04
O122330,C13300,P237888,024-1/-21,024-1/-25,1,Wallet,South,140.76,7.1,42.17
O122331,C15821,P249567,024-5/-15,024-5/-23,4,Credit Card,East,35.6,5.95,6.51
O122332,C15947,P230164,024-6/-16,024-6/-20,1,Credit Card,Central,11.69,4.42,-0.33
O122333,C17803,P230060,025-2/-12,025-2/-17,3,Wallet,Central,462.16,10.01,119.39
O122334,C13667,P213985,024-8/-16,024-8/-21,1,PayPal,South,4.06,2.33,-0.71
O122335,C17464,P236880,24-/2-5/,024-8/-10,1,UPI,West,97.18,6.12,5.54
O122336,C10726,P217917,024-2/-21,024-2/-28,1,Wallet,East,33.94,4.84,8.74
O122337,C15356,P201462,25-/2-6/,025-1/-11,1,Credit Card,Central,36.96,6.13,4.22
O122338,C17121,P246958,025-4/-26,025-4/-29,2,Debit Card,Central,211.56,8.22,55.25
O122339,C11648,P224082,025-8/-30,25-/2-6/,2,Credit Card,East,23.88,4.6,4.95
O122340,C14312,P201865,024-7/-16,024-7/-22,1,PayPal,East,12.23,3.3,0.98
O122341,C11269,P236777,024-9/-23,024-9/-30,1,COD,East,7.42,1.96,-1.37
O122342,C14543,P211322,025-1/-15,025-1/-23,3,COD,South,573.6,10.98,57.85
O122343,C10318,P226312,023-0/-8/,2023-10-11,2,Debit Card,North,54.54,5.46,19.08
O122344,C17137,P227762,024-5/-16,024-5/-20,3,PayPal,Central,37.59,6.17,6.99
O122345,C17599,P214538,25-/2-6/,025-6/-10,1,Wallet,North,15.01,4.75,-0.55
O122346,C13475,P207710,024-9/-20,024-9/-24,1,UPI,Central,132.63,4.78,32.36
O122347,C16005,P225047,023-0/-1/,023-0/-6/,1,COD,Central,1.51,1.26,-1.14
O122348,C16180,P203177,2024-10-18,2024-10-23,3,PayPal,South,96.0,5.98,20.9
O122349,C17743,P227502,2024-11-26,2024-11-30,1,Credit Card,South,402.19,11.03,109.63
O122350,C12778,P219249,024-2/-14,024-2/-19,1,COD,East,1.3,1.75,-1.65
O122351,C17509,P203197,025-5/-23,025-5/-26,1,COD,Central,145.35,9.03,31.67
O122352,C13058,P235229,2024-12-25,2024-12-29,1,Credit Card,South,29.68,4.86,3.45
O122353,C17556,P224166,024-8/-15,024-8/-21,1,Credit Card,East,16.56,4.84,-3.52
O122354,C15153,P246754,024-9/-11,024-9/-16,1,Debit Card,Central,18.18,2.85,4.42
O122355,C14134,P203581,025-5/-19,025-5/-22,1,Credit Card,North,9.42,5.86,-5.11
O122356,C11602,P208692,025-7/-26,025-7/-31,1,Debit Card,North,91.23,7.41,18.13
O122357,C12256,P240762,24-/2-3/,24-/2-7/,3,COD,South,322.11,10.12,86.51
O122358,C10829,P232888,024-8/-11,024-8/-17,1,Credit Card,West,89.96,8.52,22.97
O122359,C10855,P201775,025-4/-12,025-4/-16,3,Credit Card,North,6.1,2.8,-0.36
O122360,C17319,P232656,025-3/-21,025-3/-27,1,Credit Card,West,1.27,0.73,-0.63
O122361,C17042,P200606,024-1/-9/,2024-11-13,3,COD,Central,61.92,6.42,15.25
O122362,C17532,P207375,024-9/-15,024-9/-21,1,Credit Card,East,485.63,8.0,50.28
O122363,C17366,P200819,25-/2-1/,25-/2-4/,2,Credit Card,North,28.06,3.33,6.49
O122364,C12648,P211456,2023-12-18,2023-12-24,1,Credit Card,South,15.79,4.56,2.55
O122365,C16903,P231373,2023-10-23,2023-10-29,1,PayPal,West,33.86,6.14,5.71
O122366,C11858,P200783,024-0/-4/,024-0/-8/,3,UPI,North,38.96,7.27,10.26
O122367,C11102,P207560,2023-12-18,2023-12-24,1,Credit Card,East,35.72,4.2,8.3
O122368,C15596,P229168,023-9/-12,023-9/-19,4,Credit Card,East,88.44,6.65,0.43
O122369,C12481,P200391,2024-12-23,2024-12-27,1,Credit Card,South,44.28,6.5,5.9
O122370,C11820,P224264,024-1/-5/,2024-11-11,3,Debit Card,Central,186.27,6.53,45.63
O122371,C14937,P233900,025-6/-18,025-6/-21,1,Credit Card,North,41.77,6.48,8.14
O122372,C12079,P210709,2024-11-23,2024-11-29,1,Credit Card,North,701.03,9.73,74.39
O122373,C13158,P237213,024-2/-12,024-2/-17,1,Debit Card,South,36.22,5.81,4.33
O122374,C17718,P213062,025-3/-27,025-3/-30,3,PayPal,North,49.89,4.38,15.58
O122375,C12440,P246801,025-8/-12,025-8/-16,1,Credit Card,South,25.61,6.7,-4.65
O122376,C13684,P210388,024-4/-29,24-/2-4/,1,Credit Card,Central,88.79,6.75,3.9
O122377,C17411,P247359,2023-10-19,2023-10-24,1,PayPal,East,25.78,5.2,5.11
O122378,C11255,P228036,2023-11-20,2023-11-30,1,Credit Card,West,14.83,4.2,0.99
O122379,C12957,P205318,024-2/-7/,2024-12-13,2,UPI,East,11.5,3.96,0.64
O122380,C13651,P230544,25-/2-2/,25-/2-6/,2,Debit Card,South,36.52,2.93,9.85
O122381,C12239,P220823,024-1/-14,024-1/-21,1,Debit Card,East,263.28,9.25,22.34
O122382,C11939,P249828,024-1/-4/,024-1/-7/,1,Debit Card,North,25.66,4.77,6.78
O122383,C17707,P239019,25-/2-9/,025-1/-16,1,Credit Card,East,3.84,1.65,-1.34
O122384,C10269,P216978,024-8/-25,024-8/-31,1,Wallet,West,8.67,4.18,-1.15
O122385,C16881,P228460,25-/2-2/,25-/2-8/,4,Debit Card,South,983.52,11.66,106.36
O122386,C16220,P244111,023-0/-1/,023-0/-4/,2,Debit Card,North,3.03,2.65,-2.41
O122387,C14830,P203324,024-2/-12,024-2/-18,2,Credit Card,East,172.26,7.66,44.02
O122388,C14064,P222552,2024-12-27,25-/2-2/,2,Debit Card,West,49.18,7.12,12.55
O122389,C14979,P202934,025-5/-30,25-/2-3/,1,PayPal,South,847.74,10.22,91.51
O122390,C17334,P205033,025-2/-28,25-/2-3/,1,Credit Card,North,3.03,5.03,-4.79
O122391,C16427,P239531,24-/2-6/,024-9/-11,1,UPI,West,76.3,5.9,15.46
O122392,C13775,P206086,025-1/-12,025-1/-17,1,PayPal,West,4.91,3.75,-3.36
O122393,C11112,P237101,024-2/-24,024-2/-29,1,UPI,East,129.88,6.05,9.54
O122394,C16687,P243945,024-1/-31,24-/2-5/,5,Wallet,South,53.25,6.44,-2.18
O122395,C10648,P226939,25-/2-5/,25-/2-8/,1,Debit Card,Central,25.22,5.43,2.14
O122396,C11179,P249991,023-9/-22,023-9/-25,1,Credit Card,North,3.38,1.68,-0.16
O122397,C16393,P218894,024-0/-6/,2024-10-12,1,Credit Card,West,102.12,6.46,5.79
O122398,C12142,P204687,025-3/-26,25-/2-2/,1,Credit Card,East,50.19,5.64,9.42
O122399,C10016,P202887,024-4/-28,24-/2-3/,1,UPI,West,3.11,2.68,-1.28
O122400,C10116,P203043,024-6/-22,024-6/-28,1,Credit Card,East,191.27,7.22,50.16
O122401,C15078,P218015,025-4/-17,025-4/-23,1,Credit Card,East,96.14,7.63,21.21
O122402,C16476,P217789,025-3/-26,025-3/-31,1,UPI,South,13.63,1.54,2.28
O122403,C15942,P206115,25-/2-2/,25-/2-7/,3,Debit Card,East,53.28,6.39,12.26
O122404,C11545,P228821,024-5/-23,024-5/-28,2,Debit Card,East,29.2,5.68,-3.34
O122405,C13151,P222879,024-8/-30,24-/2-2/,1,Credit Card,North,1.4,2.53,-2.42
O122406,C12693,P249157,025-3/-30,25-/2-5/,3,Credit Card,West,84.78,5.13,24.54
O122407,C17599,P232717,25-/2-9/,025-1/-12,1,Debit Card,North,4.39,1.44,0.54
O122408,C17370,P241179,025-7/-12,025-7/-16,1,Debit Card,Central,23.54,5.84,2.4
O122409,C14089,P240971,2023-10-25,2023-10-30,1,Debit Card,West,69.71,6.15,21.73
O122410,C16259,P235610,024-2/-4/,2024-12-10,1,Credit Card,West,222.54,8.49,18.21
O122411,C15058,P205504,025-3/-22,025-3/-28,1,COD,East,13.52,5.73,-4.65
O122412,C17387,P208649,25-/2-3/,25-/2-9/,2,UPI,East,26.96,5.97,6.16
O122413,C11276,P226848,024-9/-20,024-9/-23,1,COD,North,172.97,7.81,12.95
O122414,C13240,P224742,024-9/-27,024-0/-2/,1,COD,Central,12.08,3.83,-2.86
O122415,C14942,P215675,2023-10-24,2023-10-28,1,UPI,Central,100.07,6.87,23.15
O122416,C16459,P240051,2024-11-27,024-2/-4/,1,Debit Card,West,103.95,5.04,26.14
O122417,C13788,P246917,24-/2-2/,24-/2-7/,1,Debit Card,Central,6.34,6.01,-3.79
O122418,C16953,P234741,023-9/-20,023-9/-26,1,Credit Card,South,60.45,7.33,13.83
O122419,C10371,P226520,25-/2-1/,25-/2-5/,2,Credit Card,South,31.66,4.24,-1.71
O122420,C12807,P214833,24-/2-6/,024-5/-11,1,Credit Card,Central,3.82,2.74,-1.02
O122421,C17020,P207574,2023-12-17,2023-12-20,1,Credit Card,Central,118.55,6.47,7.76
O122422,C17120,P208143,024-1/-23,024-1/-27,2,Credit Card,South,82.24,4.48,24.3
O122423,C15702,P223936,024-3/-19,024-3/-25,1,Debit Card,South,13.96,3.97,2.31
O122424,C10155,P236596,024-9/-28,024-0/-3/,1,Debit Card,West,328.87,8.84,30.62
